task_index	inventory_id	accession_version	source_relative_path	source_path	source_format	source_bytes	source_compressed_sha256	mirror_state	derived_relative_path	resource_class	cpus	memory_mb	scratch_bytes	walltime	state	reason_code	attempts	derived_path	gzi_path	fai_path	provenance_path	source_decompressed_sha256	source_decompressed_bytes	sequence_count	names_lengths_sha256	derived_bgzf_sha256	derived_bgzf_bytes	gzi_sha256	gzi_bytes	fai_sha256	fai_bytes	compression_ratio	elapsed_seconds	cpu_seconds	peak_memory_bytes	peak_scratch_bytes	random_access_probe_count	bgzf_block_count	updated_at_utc
421	67d5ac84aa9d07cc0878d4798ba3ff8af71808eb3a79e9eed6e525416b1f95d5	GCF_027409185.1	GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz	gzip	900802771	3ffde5c33a16b234ccad2746497097de51c9addda1da69545a5dcc94ee9b3d2e	verified	objects/GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/185/GCF_027409185.1/GCF_027409185.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/185/GCF_027409185.1/provenance.json	6ecdaa8165b80a8dba21e8e5cd9129ca294ed6b231dc104c6ca12dcec2098cfb	2870708567	130	da9be8fd49dc1ada1fca5e5043750dfed1064ccb0b1016cb239c9dffcc59ba93	0e7b3a9c733ee22d4258c6a3901d86d133b26fa05a392a086acb0a36a045f12d	922740545	f504b14615785f40c2ca4d663a204d16fd67da49b4e5f2b60ad74596532d0045	703608	8f2fa49ed684903b32eff74cfc9b6631b663cddc5dabebf31ca16cfdc8bc682f	5072	0.32143302723490985	219.918376	578.340116	39137280	923452178	3	43977	2026-07-19T17:40:19.252039Z
422	dddf65422aeecb71af2e0b128c3779c91b602804d0a373e32e549739df20f002	GCF_027409825.1	GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz	gzip	260439053	7ceedb72af73b154a76e768cea652517c0102f6f781631ba117dd0722af77492	verified	objects/GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz	tiny	2	4096	2147483648	02:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/825/GCF_027409825.1/GCF_027409825.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/409/825/GCF_027409825.1/provenance.json	20e27fdf8fdfb72fd273d6f9165f79ef432fba70e27aee2743c2d1306e35fb15	845260632	360	fbecffe67a5f0f490bbf48548a5bb9ac9ee5dbe216334e249b12e8bf5df2bf11	2480b01808e17d9059e045fe1ad92d3174b7ce99dbb773f31206f810da876b5a	265945040	eea5195dfc486c1632c47fbc3b487c88009a578212f292206e656dfea922110b	207176	4d4e216de2dfdcaa9a30a6ad0e8aefc16ebbfe5584fe205b786f01fa4455ae55	13305	0.31463081318567787	147.513494	163.099753	39067648	266173153	3	12950	2026-07-19T16:12:19.095207Z
423	459c446a3c7c669de40b9228ffc73b31e45152b5b3b7ed337f388a1c7f3095e8	GCF_027477595.1	GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz	gzip	364481163	73f653fec87d2e9dedde166c3e5bec750e76908d7930d01a972544f2444c8631	verified	objects/GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/477/595/GCF_027477595.1/GCF_027477595.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/477/595/GCF_027477595.1/provenance.json	272e8233e76c5f0c6edd1e576baffec60883b94284953fd41cfc1c08c11643c5	1171200578	184	d7fb42b356e0cc2b84bae7196b389381b64aa263586c891f853ceccdd06487c0	5d9d9efeb69eb7b29ffb3cfdb489272412c584fd51040337eff4af4bdb8d4fe0	371643120	40e3863cac931abd48961097aceb07d8d78a122e8f918c856d613e2e1a1cfa22	287064	989ac6661e1dfcecdf8656980a1f5c5aa23ab635f3f542b982e98a220642b43c	6954	0.31731808110497706	87.656789	231.761088	39026688	371941074	3	17943	2026-07-19T17:38:27.357391Z
424	cfe821168e9d742bdf071b492bacae1bf03a488d03a1e07c859ce1a673621f9e	GCF_027574615.1	GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz	gzip	669529725	0684d007c6e1349850c0d885fe0c34929fa787c60569cc7fae12fc6e5c244942	verified	objects/GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/574/615/GCF_027574615.1/GCF_027574615.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/574/615/GCF_027574615.1/provenance.json	0aeaec0c5ad5997966044971233b2f34e3833f10966792747d7dda63c6f36b84	2048219740	48	a53ff60d78c1683f9b41687630793a8529aebd85c885c213e46089779fe74c7d	cc12f6e82f9f42ac60817ebb93690005be2ffb586c5954880750234df80f46f8	684377028	2c5dcf2631fbf81243ae4c9795e70751358b02aa1b23ab0e63d2a19674f53448	502008	a73f3ebad9afd95f3158910f82aaf07ed7068cb0d2447e6a331bcd71d21a2de1	1833	0.33413261996976945	160.902277	419.607005	39067648	684881981	3	31377	2026-07-19T17:40:05.148093Z
425	4b2ace7bfaa806c0171758907032aae9f56a27ac9753af99b90a1573183b4271	GCF_027579445.1	GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz	gzip	369906125	63e8d0478c9ef6d857e49d1773a70d446f18914366f8ccc4a5fded9604af5c63	verified	objects/GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/445/GCF_027579445.1/GCF_027579445.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/445/GCF_027579445.1/provenance.json	d8d126a04fec0028de3af104ec1a8d4beec91cd5774bca421d133c216fd61ec5	1209173784	77	0d604f60838d522492fa8474687d872f97a80547d6ca84911931ebda1bdd2fff	9854432bceb81c859f0c20b1cd659b253d8787f9c528fe8b6a8e1ab94860cfc2	377553051	19346fc3d5365674f273770b7ff377ef1a4c134c7584ca14174413094ae99b85	296360	dae6119d61ba2107a17f0abe53c7c6927587cdcac7a5fa77a025329020d06a7c	2936	0.31224051992844065	97.076862	235.302005	39227392	377854085	3	18524	2026-07-19T17:39:03.295005Z
426	0aa6befc26ed59e655be8add42f862ed5b216c5ad52ca885d831b03f21105a2a	GCF_027579695.1	GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz	gzip	739343683	07728142a85b4e42eb0c04c7469dea5ba5f1504466ae3deb5d4be893b1a246a3	verified	objects/GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/695/GCF_027579695.1/GCF_027579695.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/695/GCF_027579695.1/provenance.json	e9b6b99f2d36f3d47cb69b41cd080f67622ce8c96829650b43e1adf5503be472	2388755230	38	e7c2091ecbdb0eb9795884961632c4b128d9bc9807037f95110fa00f2fd74a99	4821aaab8a17dd05e03385b8b95b85e33d08c4b3dad530c32864e2d90587213c	757304400	af02f64a04fdf16c495d06eb265085df781a2a562168e1fc27e244e773632a50	585480	3815166c14a15d83baf7d580a7d331cd0b719861f00e13f1f397d58a2d7ab356	1437	0.3170288820257235	174.876846	466.113924	39211008	757892203	3	36594	2026-07-19T17:40:30.499936Z
427	0f88730c51d71e5fdee3d04055f82ec52d3064436fd575d1b761d40d12d97317	GCF_027579735.1	GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz	gzip	3055482583	9560477b45998e3b1e71b9f3c42dcdb140345ddef45a1e7e5262c1928807a772	verified	objects/GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz	medium	6	16384	8589934592	08:00:00	converted	STREAM_CONVERTED_VERIFIED	2	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/735/GCF_027579735.1/GCF_027579735.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/579/735/GCF_027579735.1/provenance.json	20c327d223998fb72be95a51092cdb44c78abcef201d5bc0947d55466f2c07e0	10220097695	2467	a094602a4b26f497d8515b8285a667d1cb141a2177237870ff83ad82fb63848d	21509f430d44d76cf55db43865e9fb6d158f4e9abd64db0bd35434f0635adc83	3120507505	82613eedf5f153a5241daeb3345509dc0ec984aec21a59891461d9e0f70b0c63	2504920	26b1d10ec4dbb85f1ee64dfeda49598b317206e571ca478541994050e88f157e	96659	0.3053304966474687	510.620546	1965.461088	39219200	3123161576	3	156559	2026-07-19T18:28:53.864720Z
428	ad2cf8ce3915c51f6c768978666aeacd7cd97da3b82129a4b26dcdcd5b500c51	GCF_027595985.1	GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz	gzip	797771810	04edc33e10d6c6551034f883c0b3cbf1280580eaff6a90586ee0f2bf423292d9	verified	objects/GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/595/985/GCF_027595985.1/GCF_027595985.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/595/985/GCF_027595985.1/provenance.json	ae1f6bfa7967add5189214cef2fd35334e4d0648367c6f4aca2c4a4723d8047c	2454114454	65	437bff9215d945a531a13c517c35064ce6045d877d3dc554feab31d5a190e706	58b2e181dc2917d7809ab90ca559222c05f26c8ae1d92345df3ab3fe86c6190e	816361926	bd471e48c6d26671daf8781b849ce4cfdb9b0d615adee8cdae438d8b7d14e173	601496	49468615ad1d92f5be9a1ad319fffd8f0eb632422a8faa85b2dcc546b0099a0d	2478	0.33265030678149454	187.952062	498.856549	39079936	816967362	3	37595	2026-07-19T17:41:02.642710Z
429	76d8dd2a757bdb63ed888daf7e4823c913d94b4285ce52544c7a0ffe465ad803	GCF_027789765.1	GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz	gzip	687014912	20ee669831e2252bab88bf6ae3921c3089a998251b35ddd51d136d0476f219c4	verified	objects/GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/789/765/GCF_027789765.1/GCF_027789765.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/789/765/GCF_027789765.1/provenance.json	63097aa19d81fe9aef9f20b37c60e53813d77e65c4c6dc229476327bc27ca367	2259272068	2200	51eb581b7b067db8502c5baee41f5f8cee5d8e032d5af25d9e4794e6144e0fe1	b3462013be6128c09cf4768e8ad95f1ded4e130a9b2432e6be46ad6b4366563c	702050209	a2bd517aefe88012e7c27fa9b6082c95b60f3d9a6a6bc9b704ce2adb8cab92ba	553736	d58798f2c21b0a24e5a353218126ec69be6f60321ef4ef3c33b231165c474418	83704	0.3107417733984927	156.770309	420.097862	39231488	702734044	3	34610	2026-07-19T17:40:54.468221Z
430	a52078394953d48709d7721663786ce574f15dfea33c8f262ae8945c3ba04e17	GCF_027887145.1	GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz	gzip	375102561	93f98989023a19e394b19f6a901001e85917d7640a0e1133bfbc3dcab7af01d7	verified	objects/GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/145/GCF_027887145.1/GCF_027887145.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/145/GCF_027887145.1/provenance.json	0f5e2a568a5cc851c665f45c031f7173d773c61d727f4b1fb6b6dc40a4d19ad6	1266038411	282	39b3c6d7175491ce5bb9bf1153a7b125023ce6005a28608d9bee3443f102e2fd	2ab6e5636e7c15b573601e7413770512f49cb7c4093952aa2f0d9e45b066e7dd	383182410	6fac5aac7f1ff780e1d772b005b5fe37b0bd953113e1d123018b52090b4da9aa	310296	fb9d899142d22b4a30a20b09c4da55af549ef4b3e318289092e8c91fdb8acfa5	10819	0.3026625469422665	89.344801	240.749434	39133184	383509657	3	19395	2026-07-19T17:39:58.037285Z
431	454cca8f9f4e17f99336b39736ca5a27cb78318bd0eb18cda85a6e734fbfe448	GCF_027887155.1	GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz	gzip	732946469	037d179a77cc3f3725286e06f84716cf2911350b087533768ed5ee5bf5181a04	verified	objects/GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/155/GCF_027887155.1/GCF_027887155.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/155/GCF_027887155.1/provenance.json	c95fb68cdccd689c4349a1a1e2dccf0b28bf61188692c40b8c0e9b74706f130a	2255446985	76	e990b3b66a4878bbc2d2a4f9e2f5ab2960bd3e34f4fc1b6a3cf37b327f92a6a6	88d7800318629d8345cb740710040aacc5190c1b58da8f5f3e640167a67b85b3	750127613	6bebb269cd5373e52b0ffd31e84a722225351f47a01384d51bb4908645de96e7	552808	7f888a5bc450df5ee6960996b5231f4063ad8248e5ffa13a44b2dab5e0d2e338	2899	0.33258490134717134	174.513764	462.623732	39161856	750685017	3	34552	2026-07-19T17:42:00.238111Z
432	e9481da1b96b7b6f3f23b417dd39842ca42c54f18c3aabaa629f31ca58b0c43f	GCF_027887165.1	GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz	gzip	1186212556	1ba1904e354b46d604eb12cf56fd8db963c26641ef2261ed6595e1aa5dde4d5a	verified	objects/GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz	medium	6	16384	8589934592	08:00:00	converted	STREAM_CONVERTED_VERIFIED	2	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/165/GCF_027887165.1/GCF_027887165.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/027/887/165/GCF_027887165.1/provenance.json	49362f363d1d2b7abab86aab09cefe62a21fb58de1128912af3e59c66903f224	3657890090	13	3019f14d2920af4e4302e409ea5cfb5326dda9d61a1d69209be522282aded0e8	4075b176f29202c9168733a3a7c4d791422bd959993d2a1ded43514b4c6d961c	1211985679	28b9c4d96bfdd6530f09048caea4f25198ecc0e40d71bb33cdd8429ccbb3e0c0	896536	bf353a45d781c8669e08f2148686375fc2d265c9cede7b899b769c8364c208eb	495	0.33133463531704965	210.712677	787.765462	39284736	1212883072	3	56035	2026-07-19T18:24:22.657055Z
433	4ac90e5787986478eee77444ed0b59c8df58d41c3002be6e5a1fb2ea9cd3b8f5	GCF_028017835.1	GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz	gzip	773207843	035beefc684370a8fa09bc291b9957ba2a3aed8d3c95f04ef6176aadbeddacc3	verified	objects/GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/017/835/GCF_028017835.1/GCF_028017835.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/017/835/GCF_028017835.1/provenance.json	4f03fddfac8f3b4007d1e4af38eb84733ae5573ca5d90694b9910a7c00423dd8	2355937122	106	427031e3437a82a625e072c870201c4f4a1f16ea7730a0c9e01cf800dc7f29ea	4d1df9b23f3ef7b5368759b7c37654d21b94b41b21dfe61fe23c360c4c42ef76	790412871	7642d64e69f3a804fd21b18da57233e546cd4b47218c97cf16ad8466ad8f773a	577432	d48433c97d2d2f2ef5848076cf207b8e1440ea26efe0b2364323d653353bcf7a	4060	0.335498287971711	187.923225	482.576216	39088128	790996711	3	36091	2026-07-19T17:43:10.991040Z
434	3f41244266ae8084b9224ee7783e4e4b5f6ec3801448b739f74abe3909463c78	GCF_028018385.1	GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz	gzip	804990337	8d0bb997cdfdfd1bb5dcee6927d67682790bf5f260c40f99a6676ad07adb43e3	verified	objects/GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/385/GCF_028018385.1/GCF_028018385.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/385/GCF_028018385.1/provenance.json	bb9ce1628832d41531f0b9a86e956c41ee607bee50863f0a4da969ccb1060f79	2517712478	33	05ee9b8e241f5f94497284d293dc09aaf6ec6476a382d2f3cb668164b61eff8e	f0665e3d9415d9fabd7827b5adb2c5df3d57ed0a9bcc031d27c2a3138a809308	823562766	b125291412a693ff0f7eb81b65fef0aef5509f91ba2091ca077c273e87de4741	617080	fedd4c7df77b8e901e37756da1cf43f5ac5263fcf714613a851794c74fd5c8d3	1257	0.3271075522707085	194.447934	508.755086	39198720	824181890	3	38569	2026-07-19T17:43:27.503645Z
435	4899e177519b5f4362e02faa3273970f92fe8e4408e5c45f0b57b6ae30f95ca0	GCF_028018845.1	GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz	gzip	367560866	0950575da2dbd57afb8e88b3a0dd4e79c412708d8a38ed3ca62da1de7e9cfd7d	verified	objects/GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/845/GCF_028018845.1/GCF_028018845.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/018/845/GCF_028018845.1/provenance.json	eaa7d610b60572a94830f447ec20862407e653d3ca38d017e97dd113cbcdfb20	1185256255	40	5a6ecf68c75d24aca0e7d3fd62f792f918563526b37f8b39788e4e6804d170d1	e18eb197155a67739dfb18cf551ac2771f9445e8c6937dccfae25627681c7c39	375028475	832e5aff6be4d9c44612a1329b6f194034e7ab2729734e8c9357d0a73995987f	290504	0d06dc6a93ec7e6177b9dfac81f5a6f6faa215af18e1749290ad410feebf676a	1488	0.3164113021280786	96.474105	234.838199	39227392	375321387	3	18158	2026-07-19T17:42:00.118846Z
436	82c5ec72c2832efd017c156f2e87c5e400f37df863b1ffca9783607a7ca6812a	GCF_028021215.1	GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz	/moosefs/erikg/vgp/freeze1/objects/GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz	gzip	871244468	5372593d4e09bf4170fb7f508e5974ab31afc9657c5487223bea4becc0b5c513	verified	objects/GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz	small	4	8192	4294967296	04:00:00	converted	STREAM_CONVERTED_VERIFIED	1	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz.gzi	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/021/215/GCF_028021215.1/GCF_028021215.1.fa.gz.fai	/moosefs/erikg/vgp/derived/freeze1-bgzf/objects/GCF/028/021/215/GCF_028021215.1/provenance.json	54d30451f50b47e7b70ec0e8b7588e4ab4c49101eaae024b162b1b2816060393	3042078456	703	d054df26dbae40cbe4526b1bf9711d1397d966640cd489032e3b9f48c1e324f2	ae73d9dd3f0eea3264f62c62ff48a27414471758b4d39d2eec2b7a61ed739908	895604638	56cbdf4559a50eedecf61fc11b6eca3175c52115c2d4f5ba74a79225cdcb3438	745608	f9fdedc938d0c259ddf793d312761a017ed175cf3323a5735db5f44cbd68a4e6	27288	0.294405502998638	211.84094	549.138072	39014400	896392963	3	46602	2026-07-19T17:44:02.273847Z
